condition_id;user_id;reco_type;interaction;rank;product_id;product_name;nutri_score;nutri_score_numeric;mean_nutri_top5;
4;645bd48e67d52bbdcad03398;content_based_unbiased;3;1;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;1.6;
4;645bd48e67d52bbdcad03398;content_based_unbiased;3;2;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;1.6;
4;645bd48e67d52bbdcad03398;content_based_unbiased;3;3;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;1.6;
4;645bd48e67d52bbdcad03398;content_based_unbiased;3;4;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;1.6;
4;645bd48e67d52bbdcad03398;content_based_unbiased;3;5;417;Mediterranean Turkey over cheesy potatoes;D;2;1.6;
4;645bd48e67d52bbdcad03398;multistakeholder;1;1;589;Creamy smoked turkey bowl with cabbage;E;1;3.0;
4;645bd48e67d52bbdcad03398;multistakeholder;1;2;373;Duck with loaded fries and bell peppers;D;2;3.0;
4;645bd48e67d52bbdcad03398;multistakeholder;1;3;7;Duck with pasta and asparagus;A;5;3.0;
4;645bd48e67d52bbdcad03398;multistakeholder;1;4;377;Smoked turkey bowl with cabbage;D;2;3.0;
4;645bd48e67d52bbdcad03398;multistakeholder;1;5;6;Chicken barley plate with bell peppers;A;5;3.0;
4;6560d43fc84f57af66b900f8;content_based_unbiased;1;1;383;Tangy Meatballs with buttered corn & fried rice;D;2;2.2;
4;6560d43fc84f57af66b900f8;content_based_unbiased;1;2;386;Smoky Pork belly with buttered corn & creamy pasta;D;2;2.2;
4;6560d43fc84f57af66b900f8;content_based_unbiased;1;3;587;Sausage with fried rice & vegetables in creamy sauce;E;1;2.2;
4;6560d43fc84f57af66b900f8;content_based_unbiased;1;4;213;Crispy pork with quinoa, green beans & mushrooms;B;4;2.2;
4;6560d43fc84f57af66b900f8;content_based_unbiased;1;5;376;Tangy Sausage over creamy pasta;D;2;2.2;
4;6560d43fc84f57af66b900f8;content_based_unbiased;2;1;522;Sesame Bbq ribs bowl with eggplant;E;1;2.0;
4;6560d43fc84f57af66b900f8;content_based_unbiased;2;2;466;Herb Roasted ham over buttery mashed potatoes;D;2;2.0;
4;6560d43fc84f57af66b900f8;content_based_unbiased;2;3;171;Roasted Veal with celery & sweet potatoes;B;4;2.0;
4;6560d43fc84f57af66b900f8;content_based_unbiased;2;4;572;Roasted ham and spinach mac and cheese mix;E;1;2.0;
4;6560d43fc84f57af66b900f8;content_based_unbiased;2;5;450;Veal with butter rice, spinach & fried eggplant;D;2;2.0;
4;6560d43fc84f57af66b900f8;content_based_unbiased;3;1;507;Roasted ham in bbq sauce over loaded fries;E;1;1.2;
4;6560d43fc84f57af66b900f8;content_based_unbiased;3;2;586;Buttery Roasted ham with buttered corn & garlic butter noodles;E;1;1.2;
4;6560d43fc84f57af66b900f8;content_based_unbiased;3;3;558;Meatballs & spicy mayo over cheesy potatoes;E;1;1.2;
4;6560d43fc84f57af66b900f8;content_based_unbiased;3;4;544;Mediterranean Beef with sweet corn & fried rice;E;1;1.2;
4;6560d43fc84f57af66b900f8;content_based_unbiased;3;5;477;Creamy Lamb bowl with caramelized onions;D;2;1.2;
4;6560d43fc84f57af66b900f8;multistakeholder;1;1;383;Tangy Meatballs with buttered corn & fried rice;D;2;3.6;
4;6560d43fc84f57af66b900f8;multistakeholder;1;2;386;Smoky Pork belly with buttered corn & creamy pasta;D;2;3.6;
4;6560d43fc84f57af66b900f8;multistakeholder;1;3;213;Crispy pork with quinoa, green beans & mushrooms;B;4;3.6;
4;6560d43fc84f57af66b900f8;multistakeholder;1;4;20;Lamb over sweet potatoes;A;5;3.6;
4;6560d43fc84f57af66b900f8;multistakeholder;1;5;90;Roasted ham over polenta;A;5;3.6;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;1;1;294;Duck brown rice plate with bell peppers;C;3;3.0;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;1;2;307;Creamy Fried chicken over buttery mashed potatoes;C;3;3.0;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;1;3;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;1;4;354;Chicken and bell peppers sweet potatoes mix;C;3;3.0;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;1;5;257;Turkey in pesto over mac and cheese;C;3;3.0;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;2;1;300;Sesame Smoked turkey over bulgur;C;3;3.2;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;2;2;279;Duck brown rice plate with mushrooms;C;3;3.2;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;2;3;311;Smoked turkey and asparagus loaded fries mix;C;3;3.2;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;2;4;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;3.2;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;2;5;209;Shrimp udon noodles plate with asparagus;B;4;3.2;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;3;1;303;Duck with potatoes and zucchini;C;3;2.8;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;3;2;341;Buttery Turkey with bell peppers & bulgur;C;3;2.8;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;3;3;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.8;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;3;4;320;Shrimp tempura with couscous and bell peppers;C;3;2.8;
4;65c8d70512b2fc050e53d0d1;content_based_unbiased;3;5;214;Duck in lemon herb sauce over bulgur;B;4;2.8;
4;65c8d70512b2fc050e53d0d1;multistakeholder;1;1;25;Chicken with broccoli & wild rice;A;5;4.8;
4;65c8d70512b2fc050e53d0d1;multistakeholder;1;2;7;Duck with pasta and asparagus;A;5;4.8;
4;65c8d70512b2fc050e53d0d1;multistakeholder;1;3;6;Chicken barley plate with bell peppers;A;5;4.8;
4;65c8d70512b2fc050e53d0d1;multistakeholder;1;4;54;Turkey with sweet potatoes & vegetables;A;5;4.8;
4;65c8d70512b2fc050e53d0d1;multistakeholder;1;5;192;Duck in ginger soy glaze over wild rice;B;4;4.8;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;1;1;294;Duck brown rice plate with bell peppers;C;3;2.8;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;1;2;354;Chicken and bell peppers sweet potatoes mix;C;3;2.8;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;1;3;245;Duck with butter rice, buttered corn, sweet corn & peas;C;3;2.8;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;1;4;375;Duck and buttered corn mac and cheese mix;D;2;2.8;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;1;5;307;Creamy Fried chicken over buttery mashed potatoes;C;3;2.8;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;2;1;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;2.6;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;2;2;411;Fried chicken with cheesy potatoes, sweet corn & creamed spinach;D;2;2.6;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;2;3;311;Smoked turkey and asparagus loaded fries mix;C;3;2.6;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;2;4;279;Duck brown rice plate with mushrooms;C;3;2.6;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;2;5;397;Turkey with loaded fries, leeks & creamed spinach;D;2;2.6;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;3;1;390;Roasted Duck bowl with fried peppers;D;2;2.2;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;3;2;303;Duck with potatoes and zucchini;C;3;2.2;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;3;3;341;Buttery Turkey with bell peppers & bulgur;C;3;2.2;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;3;4;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.2;
4;664dad1672f2f70e4aa2a012;content_based_unbiased;3;5;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;2.2;
4;664dad1672f2f70e4aa2a012;multistakeholder;1;1;25;Chicken with broccoli & wild rice;A;5;4.2;
4;664dad1672f2f70e4aa2a012;multistakeholder;1;2;230;Turkey with potatoes, leeks, squash & carrots;B;4;4.2;
4;664dad1672f2f70e4aa2a012;multistakeholder;1;3;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;4.2;
4;664dad1672f2f70e4aa2a012;multistakeholder;1;4;229;Smoked turkey in tomato sauce over potatoes;B;4;4.2;
4;664dad1672f2f70e4aa2a012;multistakeholder;1;5;165;Smoked turkey with polenta, tomatoes & cauliflower;B;4;4.2;
4;6658b1491e88ec15902d5301;content_based_unbiased;1;1;380;Grilled Shrimp tempura bowl with squash;D;2;1.6;
4;6658b1491e88ec15902d5301;content_based_unbiased;1;2;470;Shrimp with loaded fries & vegetables;D;2;1.6;
4;6658b1491e88ec15902d5301;content_based_unbiased;1;3;459;Shrimp loaded fries plate;D;2;1.6;
4;6658b1491e88ec15902d5301;content_based_unbiased;1;4;578;Shrimp tempura over butter rice;E;1;1.6;
4;6658b1491e88ec15902d5301;content_based_unbiased;1;5;597;Shrimp in ranch sauce over loaded fries;E;1;1.6;
4;6658b1491e88ec15902d5301;content_based_unbiased;2;1;399;Grilled Shrimp tempura with eggplant & cheesy potatoes;D;2;2.6;
4;6658b1491e88ec15902d5301;content_based_unbiased;2;2;395;Shrimp with fried rice, sweet corn & bell peppers;D;2;2.6;
4;6658b1491e88ec15902d5301;content_based_unbiased;2;3;340;Tangy Shrimp tempura over butter rice;C;3;2.6;
4;6658b1491e88ec15902d5301;content_based_unbiased;2;4;339;Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli;C;3;2.6;
4;6658b1491e88ec15902d5301;content_based_unbiased;2;5;309;Calamari in tahini sauce over udon noodles;C;3;2.6;
4;6658b1491e88ec15902d5301;content_based_unbiased;3;1;439;Shrimp tempura & butter rice mix;D;2;2.0;
4;6658b1491e88ec15902d5301;content_based_unbiased;3;2;467;Shrimp with loaded fries and fried eggplant;D;2;2.0;
4;6658b1491e88ec15902d5301;content_based_unbiased;3;3;378;Crispy Shrimp over creamy pasta;D;2;2.0;
4;6658b1491e88ec15902d5301;content_based_unbiased;3;4;388;Calamari in cream sauce over creamy pasta;D;2;2.0;
4;6658b1491e88ec15902d5301;content_based_unbiased;3;5;455;Shrimp and buttered corn cheesy potatoes mix;D;2;2.0;
4;6658b1491e88ec15902d5301;multistakeholder;1;1;136;Calamari with barley, beetroot, peas & mushrooms;B;4;4.0;
4;6658b1491e88ec15902d5301;multistakeholder;1;2;72;Calamari in olive oil dressing over barley;A;5;4.0;
4;6658b1491e88ec15902d5301;multistakeholder;1;3;238;Shrimp tempura with pasta, celery, bell peppers & leeks;B;4;4.0;
4;6658b1491e88ec15902d5301;multistakeholder;1;4;380;Grilled Shrimp tempura bowl with squash;D;2;4.0;
4;6658b1491e88ec15902d5301;multistakeholder;1;5;44;Mediterranean Shrimp over wild rice;A;5;4.0;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;1;1;307;Creamy Fried chicken over buttery mashed potatoes;C;3;3.0;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;1;2;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;1;3;337;Chicken and broccoli loaded fries mix;C;3;3.0;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;1;4;345;Smoked turkey fried rice plate with peas;C;3;3.0;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;1;5;247;Chicken in soy sauce over creamy pasta;C;3;3.0;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;2;1;279;Duck brown rice plate with mushrooms;C;3;2.6;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;2;2;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.6;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;2;3;311;Smoked turkey and asparagus loaded fries mix;C;3;2.6;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;2;4;300;Sesame Smoked turkey over bulgur;C;3;2.6;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;2;5;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;2.6;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;3;1;303;Duck with potatoes and zucchini;C;3;2.6;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;3;2;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.6;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;3;3;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.6;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;3;4;341;Buttery Turkey with bell peppers & bulgur;C;3;2.6;
4;6658bd2031847f8a05c3d65a;content_based_unbiased;3;5;78;Turkey in soy sauce over sweet potatoes;A;5;2.6;
4;6658bd2031847f8a05c3d65a;multistakeholder;1;1;7;Duck with pasta and asparagus;A;5;4.6;
4;6658bd2031847f8a05c3d65a;multistakeholder;1;2;6;Chicken barley plate with bell peppers;A;5;4.6;
4;6658bd2031847f8a05c3d65a;multistakeholder;1;3;25;Chicken with broccoli & wild rice;A;5;4.6;
4;6658bd2031847f8a05c3d65a;multistakeholder;1;4;54;Turkey with sweet potatoes & vegetables;A;5;4.6;
4;6658bd2031847f8a05c3d65a;multistakeholder;1;5;307;Creamy Fried chicken over buttery mashed potatoes;C;3;4.6;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;1;1;358;Pork belly loaded fries plate with sweet corn;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;1;2;273;Steak strips with bulgur, tomatoes & sweet corn;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;1;3;297;Crispy Meatballs bowl with buttered corn;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;1;4;338;Steak strips with garlic butter noodles, asparagus, bell peppers & peas;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;1;5;259;Lamb with quinoa, peas & zucchini;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;2;1;356;Herb Veal over polenta;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;2;2;343;Pork belly with wild rice, caramelized onions, peas & broccoli;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;2;3;332;Meatballs and eggplant polenta mix;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;2;4;274;Tangy Pork belly over quinoa;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;2;5;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;3;1;299;Grilled Sausage with sweet corn & gnocchi;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;3;2;283;Sausage with cheesy potatoes, carrots, roasted garlic & beetroot;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;3;3;271;Pork in lemon herb sauce over mac and cheese;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;3;4;306;Roasted ham and cauliflower udon noodles mix;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;content_based_unbiased;3;5;272;rispy sausage with wild rice, cauliflower & tomatoes;C;3;3.0;
4;665a16dd2db5a0dff976ea9b;multistakeholder;1;1;109;Steak strips with rice, celery, onions & eggplant;A;5;4.6;
4;665a16dd2db5a0dff976ea9b;multistakeholder;1;2;76;Meatballs over wild rice;A;5;4.6;
4;665a16dd2db5a0dff976ea9b;multistakeholder;1;3;358;Pork belly loaded fries plate with sweet corn;C;3;4.6;
4;665a16dd2db5a0dff976ea9b;multistakeholder;1;4;13;Veal barley plate with onions;A;5;4.6;
4;665a16dd2db5a0dff976ea9b;multistakeholder;1;5;68;Roasted ham with bulgur & vegetables;A;5;4.6;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;1;1;294;Duck brown rice plate with bell peppers;C;3;2.2;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;1;2;375;Duck and buttered corn mac and cheese mix;D;2;2.2;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;1;3;377;Smoked turkey bowl with cabbage;D;2;2.2;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;1;4;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;2.2;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;1;5;445;Fried chicken over butter rice;D;2;2.2;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;2;1;480;Creamy Turkey with zucchini & butter rice;D;2;2.4;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;2;2;397;Turkey with loaded fries, leeks & creamed spinach;D;2;2.4;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;2;3;401;Duck in cream sauce over cheesy potatoes;D;2;2.4;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;2;4;190;Turkey with barley, bell peppers, broccoli & green beans;B;4;2.4;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;2;5;374;Smoked turkey over loaded fries;D;2;2.4;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;3;1;390;Roasted Duck bowl with fried peppers;D;2;2.8;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;3;2;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;2.8;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;3;3;214;Duck in lemon herb sauce over bulgur;B;4;2.8;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;3;4;205;Duck over bulgur;B;4;2.8;
4;6666ddd2507ac4efb0d2cea4;content_based_unbiased;3;5;417;Mediterranean Turkey over cheesy potatoes;D;2;2.8;
4;6666ddd2507ac4efb0d2cea4;multistakeholder;1;1;25;Chicken with broccoli & wild rice;A;5;4.2;
4;6666ddd2507ac4efb0d2cea4;multistakeholder;1;2;165;Smoked turkey with polenta, tomatoes & cauliflower;B;4;4.2;
4;6666ddd2507ac4efb0d2cea4;multistakeholder;1;3;229;Smoked turkey in tomato sauce over potatoes;B;4;4.2;
4;6666ddd2507ac4efb0d2cea4;multistakeholder;1;4;230;Turkey with potatoes, leeks, squash & carrots;B;4;4.2;
4;6666ddd2507ac4efb0d2cea4;multistakeholder;1;5;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;4.2;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;1;1;373;Duck with loaded fries and bell peppers;D;2;2.8;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;1;2;307;Creamy Fried chicken over buttery mashed potatoes;C;3;2.8;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;1;3;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;2.8;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;1;4;257;Turkey in pesto over mac and cheese;C;3;2.8;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;1;5;247;Chicken in soy sauce over creamy pasta;C;3;2.8;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;2;1;279;Duck brown rice plate with mushrooms;C;3;2.8;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;2;2;411;Fried chicken with cheesy potatoes, sweet corn & creamed spinach;D;2;2.8;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;2;3;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;2.8;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;2;4;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.8;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;2;5;311;Smoked turkey and asparagus loaded fries mix;C;3;2.8;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;3;1;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;2.4;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;3;2;303;Duck with potatoes and zucchini;C;3;2.4;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;3;3;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;2.4;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;3;4;390;Roasted Duck bowl with fried peppers;D;2;2.4;
4;66671bd9ed3bd4d2d0cdacad;content_based_unbiased;3;5;341;Buttery Turkey with bell peppers & bulgur;C;3;2.4;
4;66671bd9ed3bd4d2d0cdacad;multistakeholder;1;1;7;Duck with pasta and asparagus;A;5;4.2;
4;66671bd9ed3bd4d2d0cdacad;multistakeholder;1;2;6;Chicken barley plate with bell peppers;A;5;4.2;
4;66671bd9ed3bd4d2d0cdacad;multistakeholder;1;3;307;Creamy Fried chicken over buttery mashed potatoes;C;3;4.2;
4;66671bd9ed3bd4d2d0cdacad;multistakeholder;1;4;54;Turkey with sweet potatoes & vegetables;A;5;4.2;
4;66671bd9ed3bd4d2d0cdacad;multistakeholder;1;5;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;4.2;
4;6668621f3facbbc4d81945ce;content_based_unbiased;1;1;373;Duck with loaded fries and bell peppers;D;2;2.8;
4;6668621f3facbbc4d81945ce;content_based_unbiased;1;2;337;Chicken and broccoli loaded fries mix;C;3;2.8;
4;6668621f3facbbc4d81945ce;content_based_unbiased;1;3;247;Chicken in soy sauce over creamy pasta;C;3;2.8;
4;6668621f3facbbc4d81945ce;content_based_unbiased;1;4;345;Smoked turkey fried rice plate with peas;C;3;2.8;
4;6668621f3facbbc4d81945ce;content_based_unbiased;1;5;354;Chicken and bell peppers sweet potatoes mix;C;3;2.8;
4;6668621f3facbbc4d81945ce;content_based_unbiased;2;1;374;Smoked turkey over loaded fries;D;2;2.6;
4;6668621f3facbbc4d81945ce;content_based_unbiased;2;2;300;Sesame Smoked turkey over bulgur;C;3;2.6;
4;6668621f3facbbc4d81945ce;content_based_unbiased;2;3;411;Fried chicken with cheesy potatoes, sweet corn & creamed spinach;D;2;2.6;
4;6668621f3facbbc4d81945ce;content_based_unbiased;2;4;279;Duck brown rice plate with mushrooms;C;3;2.6;
4;6668621f3facbbc4d81945ce;content_based_unbiased;2;5;311;Smoked turkey and asparagus loaded fries mix;C;3;2.6;
4;6668621f3facbbc4d81945ce;content_based_unbiased;3;1;303;Duck with potatoes and zucchini;C;3;2.4;
4;6668621f3facbbc4d81945ce;content_based_unbiased;3;2;390;Roasted Duck bowl with fried peppers;D;2;2.4;
4;6668621f3facbbc4d81945ce;content_based_unbiased;3;3;417;Mediterranean Turkey over cheesy potatoes;D;2;2.4;
4;6668621f3facbbc4d81945ce;content_based_unbiased;3;4;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;2.4;
4;6668621f3facbbc4d81945ce;content_based_unbiased;3;5;341;Buttery Turkey with bell peppers & bulgur;C;3;2.4;
4;6668621f3facbbc4d81945ce;multistakeholder;1;1;6;Chicken barley plate with bell peppers;A;5;4.4;
4;6668621f3facbbc4d81945ce;multistakeholder;1;2;7;Duck with pasta and asparagus;A;5;4.4;
4;6668621f3facbbc4d81945ce;multistakeholder;1;3;25;Chicken with broccoli & wild rice;A;5;4.4;
4;6668621f3facbbc4d81945ce;multistakeholder;1;4;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;4.4;
4;6668621f3facbbc4d81945ce;multistakeholder;1;5;337;Chicken and broccoli loaded fries mix;C;3;4.4;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;1;1;470;Shrimp with loaded fries & vegetables;D;2;2.2;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;1;2;458;Cheesy beef bowl ;D;2;2.2;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;1;3;382;Pork belly in bbq sauce over cheesy potatoes;D;2;2.2;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;1;4;380;Grilled Shrimp tempura bowl with squash;D;2;2.2;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;1;5;264;Beef with fried rice and cauliflower;C;3;2.2;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;2;1;510;Shrimp and zucchini cheesy potatoes mix;E;1;1.6;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;2;2;464;Crispy Beef over butter rice;D;2;1.6;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;2;3;491;Meatballs and loaded fries mix;E;1;1.6;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;2;4;461;Pork garlic butter noodles plate with zucchini;D;2;1.6;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;2;5;476;Beef garlic butter noodles plate with fried onions;D;2;1.6;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;3;1;424;Smoky Pork belly over creamy pasta;D;2;1.6;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;3;2;378;Crispy Shrimp over creamy pasta;D;2;1.6;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;3;3;557;Roasted Meatballs over mac and cheese;E;1;1.6;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;3;4;467;Shrimp with loaded fries and fried eggplant;D;2;1.6;
4;666ec9dfb9039b8071d8bb25;content_based_unbiased;3;5;503;Pork with mac and cheese, beetroot & fried eggplant;E;1;1.6;
4;666ec9dfb9039b8071d8bb25;multistakeholder;1;1;264;Beef with fried rice and cauliflower;C;3;3.8;
4;666ec9dfb9039b8071d8bb25;multistakeholder;1;2;68;Roasted ham with bulgur & vegetables;A;5;3.8;
4;666ec9dfb9039b8071d8bb25;multistakeholder;1;3;76;Meatballs over wild rice;A;5;3.8;
4;666ec9dfb9039b8071d8bb25;multistakeholder;1;4;297;Crispy Meatballs bowl with buttered corn;C;3;3.8;
4;666ec9dfb9039b8071d8bb25;multistakeholder;1;5;358;Pork belly loaded fries plate with sweet corn;C;3;3.8;
4;6672fb66728df1edb72c1568;content_based_unbiased;1;1;354;Chicken and bell peppers sweet potatoes mix;C;3;3.0;
4;6672fb66728df1edb72c1568;content_based_unbiased;1;2;245;Duck with butter rice, buttered corn, sweet corn & peas;C;3;3.0;
4;6672fb66728df1edb72c1568;content_based_unbiased;1;3;345;Smoked turkey fried rice plate with peas;C;3;3.0;
4;6672fb66728df1edb72c1568;content_based_unbiased;1;4;247;Chicken in soy sauce over creamy pasta;C;3;3.0;
4;6672fb66728df1edb72c1568;content_based_unbiased;1;5;257;Turkey in pesto over mac and cheese;C;3;3.0;
4;6672fb66728df1edb72c1568;content_based_unbiased;2;1;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.8;
4;6672fb66728df1edb72c1568;content_based_unbiased;2;2;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;2.8;
4;6672fb66728df1edb72c1568;content_based_unbiased;2;3;464;Crispy Beef over butter rice;D;2;2.8;
4;6672fb66728df1edb72c1568;content_based_unbiased;2;4;311;Smoked turkey and asparagus loaded fries mix;C;3;2.8;
4;6672fb66728df1edb72c1568;content_based_unbiased;2;5;279;Duck brown rice plate with mushrooms;C;3;2.8;
4;6672fb66728df1edb72c1568;content_based_unbiased;3;1;341;Buttery Turkey with bell peppers & bulgur;C;3;2.0;
4;6672fb66728df1edb72c1568;content_based_unbiased;3;2;303;Duck with potatoes and zucchini;C;3;2.0;
4;6672fb66728df1edb72c1568;content_based_unbiased;3;3;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.0;
4;6672fb66728df1edb72c1568;content_based_unbiased;3;4;507;Roasted ham in bbq sauce over loaded fries;E;1;2.0;
4;6672fb66728df1edb72c1568;content_based_unbiased;3;5;413;Veal with mac and cheese and tomatoes;D;2;2.0;
